"Name","pitcher_id","Total","AB","blank","CH","CU","EP","FA","FC","FF","FO","FS","FT","IN","KC","KN","PO","SC","SI","SL","UN"
"Locke, Jeff",502046,7445,0,0.000268636668905306,0.205238415043653,0,0,0,0,0.212088650100739,0,0,0.323304231027535,0.00470114170584285,0.163331094694426,0,0,0,0.0910678307588986,0,0
"Ravin, Josh",502051,187,0,0,0,0,0,0,0,0.171122994652406,0,0,0,0,0,0,0,0,0.636363636363636,0.192513368983957,0
"McAllister, Zach",502083,4965,0,0,0.0539778449144008,0.103524672708963,0,0.00040281973816717,0.0310171198388721,0.512588116817724,0,0.0187311178247734,0.217119838872105,0.00342396777442095,0,0,0,0,0,0.059214501510574,0
"Robertson, David",502085,3138,0,0,0.0127469725940089,0,0,0,0.535054174633525,0.134799235181644,0,0,0,0.00541746335245379,0.310707456978968,0,0.00127469725940089,0,0,0,0
"Chapman, Kevin",502087,787,0,0,0.0254129606099111,0,0,0,0,0.0406607369758577,0,0,0.219822109275731,0.00127064803049555,0,0,0.00254129606099111,0,0.320203303684879,0.390088945362135,0
"Below, Duane",502102,62,0,0,0.0967741935483871,0.0806451612903226,0,0,0,0.435483870967742,0,0,0.0483870967741935,0.0645161290322581,0,0,0,0,0,0.274193548387097,0
"Stinson, Josh",502139,466,0,0,0.111587982832618,0.13519313304721,0,0,0,0.474248927038627,0,0,0.113733905579399,0,0,0,0,0,0,0.165236051502146,0
"Britton, Zach",502154,2612,0,0,0.0336906584992343,0,0,0,0,0.0761868300153139,0,0,0.450995405819296,0.00191424196018377,0,0,0,0,0.321209800918836,0.116003062787136,0
"Roenicke, Josh",502158,1115,0,0,0.02152466367713,0.110313901345291,0,0,0,0.504035874439462,0,0,0.0959641255605381,0.0179372197309417,0,0,0,0,0,0.250224215246637,0
"Castro, Angel",502162,88,0,0,0.0568181818181818,0.181818181818182,0,0,0,0.761363636363636,0,0,0,0,0,0,0,0,0,0,0
"Mills, Brad",502166,491,0,0,0.209775967413442,0.175152749490835,0,0,0.0590631364562118,0.556008146639511,0,0,0,0,0,0,0,0,0,0,0
"Owens, Rudy",502168,91,0,0,0.230769230769231,0.142857142857143,0,0,0,0.252747252747253,0,0,0,0,0,0,0,0,0.373626373626374,0,0
"Cobb, Alex",502171,4831,0,0.00248395777271786,0.354377975574415,0.107638170151107,0,0,0,0.250672738563444,0,0,0.173049058166011,0.0037259366590768,0.107845166632167,0,0.000206996481059822,0,0,0,0
"Samardzija, Jeff",502188,10097,0,0,0,0,0,0,0.14707338813509,0.304446865405566,0,0.131227097157572,0.194909379023472,0.0016836684163613,0,0,0.000396157274437952,0,0,0.220263444587501,0
"Leake, Mike",502190,8877,0,0,0.0874169201306748,0.0499042469302692,0,0,0.196237467612932,0.090233186887462,0,0,0,0.00506928016221697,0.0814464346062859,0,0.000225301340542976,0,0.400923735496226,0.0885434268333897,0
"Black, Vic",502195,845,0,0,0,0.261538461538462,0,0,0,0.653254437869823,0,0,0.085207100591716,0,0,0,0,0,0,0,0
"Boxberger, Brad",502202,2587,0,0.00193274062620796,0.328179358330112,0.0185543100115964,0,0,0.0722844994201778,0.544646308465404,0,0,0.000773096250483185,0.00734441437959026,0,0,0,0,0,0.0262852725164283,0
"Walters, P.J.",502208,676,0,0,0.0917159763313609,0,0,0,0.0813609467455621,0.266272189349112,0,0,0.238165680473373,0,0,0,0.0029585798816568,0,0,0.319526627218935,0
"Bolsinger, Mike",502211,2623,0,0,0.00876858558902021,0.348455966450629,0,0,0.357605794891346,0.160503240564239,0,0,0,0.00533739992375143,0,0,0,0,0,0.119329012581014,0
"Cahill, Trevor",502239,4881,0,0,0.174349518541283,0.102028272894899,0,0,0,0.0442532267977873,0,0,0,0.00368776889981561,0.0174144642491293,0,0,0,0.552755582872362,0.105511165744724,0
"Sanabia, Alex",502253,907,0,0,0.25909592061742,0,0,0,0,0.127894156560088,0,0,0,0.00441014332965821,0,0,0,0,0.40683572216097,0.201764057331863,0
"Pestano, Vinnie",502260,1235,0,0,0,0,0,0,0,0.684210526315789,0,0,0.0631578947368421,0.00809716599190283,0,0,0,0,0,0.244534412955466,0
"Adcock, Nate",502264,520,0,0,0.0153846153846154,0,0,0,0,0.244230769230769,0,0,0,0,0,0,0.00384615384615385,0,0.465384615384615,0.271153846153846,0
"Fien, Casey",502272,2947,0,0,0.0139124533423821,0.0722768917543264,0,0,0,0.481167288768239,0,0,0.0539531727180183,0.00305395317271802,0,0,0,0,0,0.375636240244316,0
"Hatley, Marcus",502281,24,0,0,0,0,0,0,0.0416666666666667,0,0,0,0,0,0,0,0,0,0.25,0.708333333333333,0
"Carpenter, David",502304,2471,0,0,0.0214488061513557,0,0,0,0,0.685957102387697,0,0,0.0210441116956698,0.00485633346823148,0,0,0.000809388911371914,0,0,0.265884257385674,0
"Santiago, Hector",502327,8109,0,0.000123319768158836,0.193118756936737,0.0679491922555186,0,0,0.0810210876803552,0.175484030090023,0,0,0,0.00369959304476508,0,0,0.000246639536317672,0.0168948082377605,0.431495868787767,0.0298433838944383,0.000123319768158836
"Robertson, Tyler",502356,13,0,0,0,0,0,0,0,0.153846153846154,0,0,0.307692307692308,0,0,0,0,0,0,0.538461538461538,0
"Gregerson, Luke",502381,2826,0,0,0.0552016985138004,0.0092002830856334,0,0,0.0467091295116773,0.177282377919321,0,0,0.176928520877565,0.00778485491861288,0,0,0.000707714083510262,0,0.0502476999292286,0.475937721160651,0
"Kelly, Ryan",502462,271,0,0,0,0.107011070110701,0,0,0,0.291512915129151,0,0,0.136531365313653,0,0,0,0,0,0,0.464944649446494,0
"Miller, Justin",502522,720,0,0,0.00694444444444444,0.101388888888889,0,0,0,0.601388888888889,0,0,0.00416666666666667,0,0,0,0,0,0,0.286111111111111,0
"Barrett, Aaron",502578,1145,0,0,0.0183406113537118,0,0,0,0,0.178165938864629,0,0,0.438427947598253,0,0,0,0.000873362445414847,0,0,0.364192139737991,0
"Petricka, Jake",502593,2317,0,0,0.166163141993958,0,0,0,0,0.000863185153215365,0,0,0.226586102719033,0.0155373327578766,0,0,0.00129477772982305,0,0.460077686663789,0.129477772982305,0
"Anderson, Chase",502624,4342,0,0,0.219714417319208,0.161216029479503,0,0,0,0.40557346844772,0,0,0.210502072777522,0.00253339474896361,0,0,0.000460617227084293,0,0,0,0
"Holland, Derek",502706,4761,0,0,0.091997479521109,0,0,0,0,0.0554505356017643,0,0,0,0.00147027935307708,0.0688930896870405,0,0.000420079815164881,0,0.555765595463138,0.226002940558706,0
"Peacock, Brad",502748,3927,0,0,0.0832696715049656,0,0,0,0,0.597911892029539,0,0,0,0.00381970970206264,0.180290297937357,0,0.00127323656735421,0,0.00101858925388337,0.132416603004838,0
"O'Day, Darren",503285,3095,0,0,0.00484652665589661,0,0,0,0,0.293699515347334,0,0,0,0.00581583198707593,0,0,0,0,0.231017770597738,0.464620355411955,0
"Peralta, Wily",503449,7888,0,0,0.0631338742393509,0,0,0.000380324543610548,0,0.34698275862069,0,0.000126774847870183,0.313007099391481,0.00101419878296146,0,0,0.000126774847870183,0,0,0.275228194726166,0
"Clark, Zach",503483,36,0,0,0.0555555555555556,0.0277777777777778,0,0,0,0.361111111111111,0,0,0.444444444444444,0,0,0,0,0,0,0.111111111111111,0
"Dolis, Rafael",503569,75,0,0,0,0,0,0,0,0.546666666666667,0,0,0.293333333333333,0,0,0,0,0,0,0.16,0
"Rondon, Jorge",504083,306,0,0,0.0588235294117647,0.00326797385620915,0,0,0,0.545751633986928,0,0,0.0980392156862745,0,0,0,0,0,0,0.294117647058824,0
"Leon, Arnold",504186,426,0,0,0.10093896713615,0.13849765258216,0,0,0,0.57981220657277,0,0,0,0.028169014084507,0,0,0,0,0,0.152582159624413,0
"Nicasio, Juan",504379,5496,0.000181950509461427,0.000181950509461427,0.0403930131004367,0,0,0.000363901018922853,0,0.678129548762737,0,0,0.040938864628821,0.0089155749636099,0,0,0.000545851528384279,0,0,0.230349344978166,0
"Darvish, Yu",506433,5759,0,0,0,0.0336864038895642,0.00121548880013891,0,0.160791804132662,0.326966487237368,0,0.0369855877756555,0.115818718527522,0.000868206285813509,0,0,0.000347282514325404,0,0,0.323320020836951,0
"Amarista, Alexi",506560,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Okajima, Hideki",506606,79,0,0,0,0.20253164556962,0,0,0,0.455696202531646,0,0.240506329113924,0,0.10126582278481,0,0,0,0,0,0,0
"Herrera, Yoslan",506648,313,0,0,0.252396166134185,0.201277955271566,0,0.00319488817891374,0,0.223642172523962,0,0,0.287539936102236,0.0319488817891374,0,0,0,0,0,0,0
"Alvarez, Henderson",506693,4359,0,0,0.121816930488644,0.0133058040835054,0.00619408121128699,0.000229410415232852,0,0.228263363156687,0,0,0.494150034411562,0.00412938747419133,0,0,0,0,0,0.13191098875889,0
"Belfiore, Mike",506988,34,0,0,0.0294117647058824,0.147058823529412,0,0,0,0.676470588235294,0,0,0.0294117647058824,0,0,0,0,0,0,0.117647058823529,0
"Ortega, Jose",514639,238,0,0,0.046218487394958,0,0,0,0,0.373949579831933,0,0,0.327731092436975,0.0168067226890756,0,0,0.00420168067226891,0,0,0.23109243697479,0
"Martin, Rafael",514669,247,0,0,0.0566801619433198,0,0,0,0,0.692307692307692,0,0,0.00809716599190283,0,0,0,0,0,0,0.242914979757085,0
"Moreno, Diego",514981,164,0,0,0.310975609756098,0,0,0,0.0182926829268293,0.353658536585366,0,0,0.0792682926829268,0,0,0,0,0,0,0.23780487804878,0
"Guaipe, Mayckol",515052,456,0,0,0.0285087719298246,0.00219298245614035,0,0,0,0.368421052631579,0,0,0.206140350877193,0.0087719298245614,0,0,0.00657894736842105,0,0,0.379385964912281,0
"Pena, Ariel",516414,499,0,0,0.062124248496994,0,0,0,0,0.392785571142285,0,0,0.198396793587174,0.0100200400801603,0,0,0,0,0,0.336673346693387,0
"Rienzo, Andre",516589,2563,0,0,0.0456496293406165,0.197034724931721,0,0,0.321108076472883,0.245805696449473,0.000780335544284042,0,0.188060866172454,0.00156067108856808,0,0,0,0,0,0,0
"Alvarez, Dario",516714,101,0,0,0,0.376237623762376,0,0,0.0297029702970297,0.594059405940594,0,0,0,0,0,0,0,0,0,0,0
"Mejia, Jenrry",516769,2081,0,0,0.0802498798654493,0.119654012493993,0,0,0.228255646323883,0.288322921672273,0,0,0.0706391158097069,0.00288322921672273,0,0,0,0,0,0.20374819798174,0.00624699663623258
"Rodriguez, Wilking",516853,33,0,0,0.121212121212121,0.0606060606060606,0,0,0,0.818181818181818,0,0,0,0,0,0,0,0,0,0,0
"Frias, Carlos",516910,1754,0,0,0.0900798175598632,0.0467502850627138,0,0,0.297605473204105,0.277080957810718,0,0,0.283922462941847,0.00456100342075257,0,0,0,0,0,0,0
"Pimentel, Stolmy",516935,903,0,0,0.0044296788482835,0.00664451827242525,0,0,0.00110741971207087,0.479512735326689,0,0,0.0764119601328904,0.0110741971207087,0,0,0.00110741971207087,0,0,0.419712070874862,0
"Herrera, Kelvin",516969,3220,0,0,0.217391304347826,0.0506211180124224,0,0,0,0.617080745341615,0,0,0.110248447204969,0.00341614906832298,0,0,0,0,0,0.00124223602484472,0
"Marimon, Sugar Ray",516970,416,0,0,0.177884615384615,0.201923076923077,0,0,0,0.358173076923077,0,0,0.262019230769231,0,0,0,0,0,0,0,0
"Colome, Alex",517008,2350,0,0,0.154042553191489,0.0553191489361702,0,0,0.222127659574468,0.537872340425532,0,0,0.0263829787234043,0.00340425531914894,0,0,0,0,0,0.000851063829787234,0
"De Paula, Jose",517059,66,0,0,0.212121212121212,0.303030303030303,0,0,0,0,0,0,0,0,0,0,0,0,0.484848484848485,0,0
"Hernandez, Pedro",517060,1112,0,0,0.113309352517986,0.0962230215827338,0,0,0.0701438848920863,0.347122302158273,0,0,0.203237410071942,0.00359712230215827,0,0,0,0,0,0.16636690647482,0
"Delgado, Randall",517414,4534,0,0,0.227613586237318,0.0507278341420379,0,0,0,0.362593736215262,0,0,0.250771945302161,0.00419056021173357,0,0,0,0,0,0.104102337891487,0
"Ortiz, Joe",517451,687,0,0,0.203784570596798,0,0,0,0,0.20669577874818,0,0,0,0.0116448326055313,0,0,0,0,0.266375545851528,0.311499272197962,0
"Salazar, Danny",517593,5731,0,0,0.168382481242366,0.0177979410225092,0,0,0,0.58366777176758,0,0,0.119874367475135,0.00261734426801605,0,0,0,0,0,0.107660094224394,0
"Alexander, Scott",518397,85,0,0,0.0352941176470588,0,0,0,0,0,0,0,0,0,0,0,0,0,0.764705882352941,0.2,0
"Aumont, Phillippe",518418,613,0,0,0,0.285481239804241,0,0,0,0,0,0.0163132137030995,0,0.00163132137030995,0,0,0,0,0.619902120717781,0.0766721044045677,0
"Axelrod, Dylan",518420,2811,0,0,0.139096406972608,0.129491284240484,0,0,0,0.329064389896834,0,0,0.152258982568481,0.00604766986837424,0,0,0.00284596229099964,0,0,0.24119530416222,0
"Beavan, Blake",518444,710,0,0,0.0338028169014084,0.0450704225352113,0,0,0,0.173239436619718,0,0,0.359154929577465,0,0,0,0.00140845070422535,0,0,0.387323943661972,0
"Bettis, Chad",518452,3156,0,0,0.136882129277567,0.122306717363752,0,0,0,0.515209125475285,0,0,0.123891001267427,0.00602027883396705,0,0,0,0,0,0.0956907477820025,0
"Blazek, Michael",518468,1197,0,0,0.0108604845446951,0.257309941520468,0,0,0,0.39766081871345,0,0,0.111946532999165,0.000835421888053467,0,0,0,0,0,0.221386800334169,0
"Brasier, Ryan",518489,114,0,0,0.0614035087719298,0,0,0,0,0.701754385964912,0,0,0.0263157894736842,0,0,0,0.0087719298245614,0,0,0.201754385964912,0
"Britton, Drake",518493,400,0,0,0.035,0,0,0,0,0.19,0,0,0.2925,0.01,0,0,0,0,0.1325,0.34,0
"Bumgarner, Madison",518516,9869,0,0.000101327388793191,0.0636336001621238,0.147735332860472,0,0,0,0.311277738372682,0,0,0.128787111156145,0.00354645860776168,0,0,0,0,0,0.344918431452022,0
"Carpenter, David",518526,124,0,0,0.00806451612903226,0,0,0,0,0.129032258064516,0,0,0,0,0,0,0.00806451612903226,0,0.508064516129032,0.346774193548387,0
"Carson, Robert",518533,325,0,0,0.0184615384615385,0,0,0,0,0.664615384615385,0,0,0,0,0,0,0,0,0,0.316923076923077,0
"Cishek, Steve",518553,3198,0,0,0.0159474671669794,0,0,0,0,0.016260162601626,0,0,0,0.0131332082551595,0,0,0.000312695434646654,0,0.537523452157598,0.41682301438399,0
"Clemens, Paul",518560,1583,0,0,0.166140240050537,0.171825647504738,0,0,0,0.638660770688566,0,0,0.0176879343019583,0.00505369551484523,0,0,0.000631711939355654,0,0,0,0
"Collmenter, Josh",518567,6162,0,0,0.250405712431029,0.0512820512820513,0,0,0.6544952937358,0.0368386887374229,0,0,0,0.00600454397922752,0,0,0.000973709834469328,0,0,0,0
"De Fratus, Justin",518603,3104,0,0.000322164948453608,0.0631443298969072,0,0,0,0,0.468427835051546,0,0,0.0902061855670103,0.0109536082474227,0,0,0,0,0,0.36694587628866,0
"Descalso, Daniel",518614,2,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0
"Diekman, Jake",518617,3043,0,0,0.0299046993098916,0,0,0,0,0.0108445612882024,0,0,0.12980611238909,0.00854419980282616,0,0,0,0,0.568517909957279,0.252382517252711,0
"Duffy, Danny",518633,5333,0,0,0.101443840240015,0.219388711794487,0.00243765235327208,0,0,0.638102381398837,0,0,0.0333770860678792,0.000187511719482468,0,0,0,0,0,0.00506281642602663,0
"Elmore, Jake",518653,28,0,0,0.714285714285714,0.107142857142857,0,0,0,0,0,0,0,0,0,0.178571428571429,0,0,0,0,0
"Freeman, Sam",518693,1563,0,0.00319897632757518,0.0287907869481766,0.0255918106206014,0,0,0.00639795265515035,0.414587332053743,0,0.259756877799104,0.192578374920026,0,0,0,0,0,0,0.0690978886756238,0
"Furbush, Charlie",518703,2094,0,0,0.00334288443170965,0.063992359121299,0,0,0,0.400191021967526,0,0,0.150429799426934,0.00716332378223496,0,0,0,0,0,0.374880611270296,0
"Gast, John",518713,181,0,0,0.281767955801105,0.0828729281767956,0,0,0,0.513812154696133,0,0,0.121546961325967,0,0,0,0,0,0,0,0
"Gearrin, Cory",518715,542,0,0,0.0756457564575646,0,0,0,0,0,0,0,0,0.014760147601476,0,0,0,0,0.562730627306273,0.346863468634686,0
"Gee, Dillon",518716,5715,0,0,0.176027996500437,0.0503937007874016,0,0,0.0482939632545932,0.206999125109361,0,0,0.307961504811898,0.0015748031496063,0.0587926509186352,0,0.000174978127734033,0,0,0.149781277340332,0
"Grimm, Justin",518748,3644,0,0.000274423710208562,0.0458287596048299,0.263721185510428,0,0,0,0.544456641053787,0,0,0.0636663007683864,0.00411635565312843,0,0,0.000823271130625686,0,0,0.0771130625686059,0
"Hand, Donovan",518764,1086,0,0,0.0322283609576427,0.221915285451197,0,0,0,0.387661141804788,0,0,0,0,0,0,0.00184162062615101,0,0.149171270718232,0.207182320441989,0
"Harris, Mitch",518771,436,0,0,0.0389908256880734,0.036697247706422,0,0,0.385321100917431,0.525229357798165,0,0,0.0137614678899083,0,0,0,0,0,0,0,0
"Harvey, Matt",518774,5402,0,0,0.116993706034802,0.122917437985931,0,0,0,0.468530174009626,0,0,0.119215105516475,0.00185116623472788,0,0,0,0,0,0.170492410218438,0
"Hellweg, Johnny",518782,614,0,0,0.0863192182410423,0.131921824104235,0,0,0,0.133550488599349,0,0,0.348534201954397,0,0,0,0,0,0.299674267100977,0,0
"Heston, Chris",518790,2892,0,0,0.118257261410788,0.147994467496542,0,0,0,0.0228215767634855,0,0,0,0.004149377593361,0,0,0.000345781466113416,0,0.582295988934993,0.124135546334716,0
"Holland, Greg",518813,2774,0,0,0.00901225666906993,0.0126171593366979,0,0,0,0.537490987743331,0,0.0108147080028839,0,0.00180245133381399,0,0,0,0,0,0.428262436914203,0
"Hynes, Colt",518833,370,0,0,0.0648648648648649,0,0,0,0,0.321621621621622,0,0,0.205405405405405,0.0135135135135135,0,0,0,0,0,0.394594594594595,0
"Jokisch, Eric",518852,249,0,0,0.273092369477912,0.0602409638554217,0,0,0,0,0,0,0.365461847389558,0,0,0,0,0,0.216867469879518,0.0843373493975904,0
"Jones, Nate",518858,1542,0,0,0.0389105058365759,0.00194552529182879,0,0.000648508430609598,0,0.0525291828793774,0,0,0.481193255512322,0.00259403372243839,0,0,0.000648508430609598,0,0,0.421530479896239,0
"Jordan, Taylor",518863,1454,0,0,0.1939477303989,0,0,0,0,0.216643741403026,0,0,0.395460797799175,0.00137551581843191,0,0,0.000687757909215956,0,0,0.191884456671252,0
"Kelley, Shawn",518875,2691,0,0,0.000371609067261241,0,0,0,0.000371609067261241,0.453734671125975,0,0,0,0.00334448160535117,0,0,0.000371609067261241,0,0,0.534745447788926,0.00706057227796358
"Kimbrel, Craig",518886,3091,0,0,0,0,0,0,0,0.699773536072469,0,0,0.00905855710126173,0.00323519896473633,0.287932707861533,0,0,0,0,0,0
"Layne, Tommy",518927,1248,0,0,0.0208333333333333,0.0873397435897436,0,0,0,0.142628205128205,0,0,0.380608974358974,0.00641025641025641,0,0,0,0,0.0625,0.299679487179487,0
"Lueke, Josh",518961,893,0,0,0,0,0,0,0,0.492721164613662,0,0.212765957446809,0.0739081746920493,0.00895856662933931,0,0,0,0,0,0.211646136618141,0
"McCoy, Pat",519003,250,0,0,0.068,0,0,0,0,0.264,0,0,0.372,0.048,0,0,0,0,0,0.248,0
"McFarland, T.J.",519008,2777,0,0,0.101548433561397,0,0,0,0,0.0374504861361181,0,0,0.414115952466691,0.0165646380986676,0,0,0,0,0.239467050774217,0.19085343896291,0
"Moore, Matt",519043,3861,0,0.000259000259000259,0.164206164206164,0,0,0,0.0132090132090132,0.495467495467495,0,0,0.123284123284123,0.00155400155400155,0.0631960631960632,0,0,0,0,0.138824138824139,0
"Moreland, Mitch",519048,15,0,0,0,0,0,0,0.0666666666666667,0.466666666666667,0,0,0.4,0,0,0,0,0,0,0.0666666666666667,0
"Nelson, Jimmy",519076,4037,0,0,0.0141193955907852,0.00346792172405251,0,0,0.00173396086202626,0.240029725043349,0,0,0.00198166955660144,0.00198166955660144,0.125836016844191,0,0.000495417389150359,0,0.401783502600941,0.208570720832301,0
"Oberholtzer, Brett",519085,4006,0,0,0.227658512231653,0.000249625561657514,0,0,0,0.301547678482277,0,0,0.267598602096855,0,0.181477783325012,0,0.000249625561657514,0,0,0.0212181727408887,0
"Otero, Dan",519096,2522,0,0,0.112609040444092,0.0297383029341792,0,0,0,0.17644726407613,0,0,0,0.0134813639968279,0,0,0.00158604282315623,0,0.565820777160983,0.100317208564631,0
"Parker, Jarrod",519105,2984,0,0,0.209785522788204,0.00703753351206434,0,0,0,0.186997319034853,0,0,0.44872654155496,0.00234584450402145,0,0,0.000335120643431635,0,0,0.144772117962467,0
"Paterson, Joe",519110,72,0,0,0,0,0,0,0,0.305555555555556,0,0,0,0,0,0,0,0,0.305555555555556,0.388888888888889,0
"Pomeranz, Drew",519141,2987,0,0.00100435219283562,0.0154000669568129,0.0391697355205892,0,0,0,0.553398058252427,0,0,0.138600602611316,0.0016739203213927,0.249079343823234,0,0.00033478406427854,0,0,0.00133913625711416,0
"Porcello, Rick",519144,8622,0,0,0.13187195546277,0.153096729297147,0.000231964741359313,0,0,0.273950359545349,0,0,0.34133611691023,0.0034794711203897,0,0,0.000115982370679657,0,0.000463929482718627,0.0954534910693575,0
"Poreda, Aaron",519145,369,0,0,0.021680216802168,0,0,0,0,0.64769647696477,0,0,0.040650406504065,0.010840108401084,0,0,0,0,0,0.279132791327913,0
"Pressly, Ryan",519151,2005,0,0,0.0394014962593516,0.2,0,0,0,0.460847880299252,0,0,0.0822942643391521,0.00598503740648379,0,0,0,0,0,0.211471321695761,0
"Ramirez, Neil",519166,997,0,0,0.00100300902708124,0.105315947843531,0,0,0,0.54062186559679,0,0,0.158475426278837,0,0,0,0,0,0,0.194583751253761,0
"Ranaudo, Anthony",519168,928,0,0,0.100215517241379,0.202586206896552,0,0,0,0.649784482758621,0,0,0,0,0,0,0,0,0,0.0474137931034483,0
"Rasmussen, Rob",519169,514,0,0,0.0505836575875486,0.116731517509728,0,0,0,0.603112840466926,0,0,0,0,0,0,0,0,0,0.229571984435798,0
"Reed, Evan",519175,970,0,0,0.0628865979381443,0,0,0,0,0.618556701030928,0,0,0.0298969072164948,0.00412371134020619,0,0,0.00103092783505155,0,0,0.283505154639175,0
"Reynolds, Matt",519186,651,0,0,0.208909370199693,0,0,0,0,0.499231950844854,0,0,0,0.0184331797235023,0.265745007680492,0,0,0,0,0.00768049155145929,0
"Robinson, Clint",519208,9,0,0,0.444444444444444,0,0,0,0.111111111111111,0,0,0,0.222222222222222,0,0,0,0,0,0,0.222222222222222,0
"Rosin, Seth",519229,123,0,0,0.130081300813008,0,0,0,0.040650406504065,0.186991869918699,0,0,0.390243902439024,0,0,0,0,0,0,0.252032520325203,0
"Rzepczynski, Marc",519240,1795,0,0,0.0194986072423398,0,0,0,0,0.0217270194986072,0,0,0,0.0217270194986072,0,0,0,0,0.555988857938719,0.381058495821727,0
"Sale, Chris",519242,9423,0,0,0.253316353602887,0,0,0.000212246630584739,0,0.0114613180515759,0,0.00010612331529237,0.506738830521065,0.000212246630584739,0,0,0.000212246630584739,0,0,0.227528387986841,0.000212246630584739
"Schugel, A.J.",519263,191,0,0,0.298429319371728,0.104712041884817,0,0,0,0,0,0,0.115183246073298,0.031413612565445,0,0,0,0,0.450261780104712,0,0
"Scribner, Evan",519267,1564,0,0.00703324808184143,0.0191815856777494,0.273657289002558,0,0,0.156649616368286,0.540920716112532,0,0,0.000639386189258312,0,0,0,0.000639386189258312,0,0,0.00127877237851662,0
"Smith, Will",519293,2662,0,0,0.00638617580766341,0.0631104432757325,0,0,0,0.45229151014275,0,0,0.0841472577009767,0.00864012021036814,0,0,0,0,0,0.385424492862509,0
"Solis, Sammy",519301,365,0,0,0.112328767123288,0,0,0,0,0,0,0,0.36986301369863,0.0219178082191781,0.145205479452055,0,0,0,0.33972602739726,0.010958904109589,0
"Storen, Drew",519322,2618,0,0,0.125286478227655,0,0,0,0,0.27807486631016,0,0,0,0.00954927425515661,0,0,0,0,0.269671504965623,0.317417876241406,0
"Strickland, Hunter",519326,831,0,0,0.0469314079422383,0.240673886883273,0,0,0.00120336943441637,0.62575210589651,0,0,0.0806257521058965,0.00481347773766546,0,0,0,0,0,0,0
"Tepesch, Nick",519344,3565,0,0,0.0485273492286115,0.144740532959327,0,0,0,0.276858345021038,0,0,0,0.00392706872370267,0,0,0.000841514726507714,0,0.267040673211781,0.258064516129032,0
"Venditte, Pat",519381,489,0,0.0838445807770961,0.016359918200409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.415132924335378,0.484662576687117,0
"Weber, Thad",519403,238,0,0,0.046218487394958,0.428571428571429,0,0,0,0.470588235294118,0,0,0.0504201680672269,0,0,0,0.00420168067226891,0,0,0,0
"West, Matt",519411,126,0,0,0.103174603174603,0.158730158730159,0,0,0,0.73015873015873,0,0,0.00793650793650794,0,0,0,0,0,0,0,0
"Withrow, Chris",519437,976,0,0,0.0133196721311475,0.0983606557377049,0,0.00102459016393443,0.141393442622951,0.575819672131147,0,0,0,0,0,0,0.00102459016393443,0,0,0.16905737704918,0
"Workman, Brandon",519443,2199,0,0,0.0677580718508413,0,0,0.00136425648021828,0.0995907230559345,0.563892678490223,0,0,0.0595725329695316,0.00136425648021828,0.20600272851296,0,0.00045475216007276,0,0,0,0
"Worth, Danny",519445,36,0,0,0,0.0277777777777778,0,0,0,0.0277777777777778,0,0,0,0,0,0.944444444444444,0,0,0,0,0
"Zimmermann, Jordan",519455,9199,0,0,0.0271768670507664,0.118165017936732,0,0,0,0.640721817588868,0,0,0.0111968692249158,0.00108707468203066,0,0,0,0,0,0.201652353516687,0
"Baez, Pedro",520980,1193,0,0.000838222967309304,0.0955574182732607,0,0,0,0.000838222967309304,0.658005029337804,0,0,0.102263202011735,0.00670578373847443,0,0,0,0,0,0.135792120704107,0
"Cleto, Maikel",521055,623,0,0,0.0353130016051364,0,0,0,0,0.62760834670947,0,0.00963081861958266,0.014446227929374,0.0112359550561798,0,0,0,0,0.057784911717496,0.243980738362761,0
"Hendriks, Liam",521230,2469,0,0,0.0583232077764277,0.0558930741190765,0,0,0,0.34629404617254,0,0,0.349129202106116,0.00324017820980154,0,0,0,0,0,0.187120291616039,0
"Font, Wilmer",521655,28,0,0,0.0714285714285714,0,0,0,0,0.857142857142857,0,0,0,0,0,0,0,0,0,0.0714285714285714,0
"Kelly, Joe",523260,5906,0,0,0.121063325431764,0.110057568574331,0,0,0,0.168811378259397,0,0,0.372163901117508,0.00203183203521842,0,0,0.000338638672536404,0,0.117168980697596,0.108364375211649,0
"Dominguez, Jose",523848,304,0,0,0.0296052631578947,0,0,0,0,0.753289473684211,0,0,0,0,0,0,0,0,0,0.217105263157895,0
"De La Rosa, Rubby",523989,5046,0,0,0.21363456202933,0.00931430836305985,0,0,0,0.452239397542608,0,0,0.155568767340468,0.00198176773682124,0,0,0.000198176773682124,0,0,0.167063020214031,0
"Collins, Tim",525768,1340,0,0,0.206716417910448,0.234328358208955,0,0,0.00671641791044776,0.548507462686567,0,0,0,0.00298507462686567,0,0,0.000746268656716418,0,0,0,0
"Perez, Martin",527048,3839,0,0,0.212294868455327,0.0721542068246939,0,0.00026048450117218,0,0.303985412867934,0,0,0.284188590778849,0.0013024225058609,0,0,0,0,0,0.125814014066163,0
"Teheran, Julio",527054,9406,0,0.000106315118009781,0.0655964278120349,0.0972783329789496,0,0,0,0.410057410163725,0,0,0.214224962789709,0.0039336593663619,0,0,0.000637890708058686,0,0,0.208165001063151,0
